source,target,Timestamp
Manifiestocat,valents_cat,2023-04-02T16:15:24.000Z
Manifiestocat,Roger_Mateos,2023-04-02T16:15:10.000Z
Manifiestocat,ernestmaragall,2023-04-02T16:15:10.000Z
ErgoProxyMLC,valents_cat,2023-04-02T16:15:10.000Z
PureSportsTF,el_pais,2023-04-02T16:15:08.000Z
lenilua63,luis29420,2023-04-02T16:15:00.000Z
lenilua63,arrmate1,2023-04-02T16:15:00.000Z
marisaamanda4,arrmate1,2023-04-02T16:14:55.000Z
heraclitdebaix,valldasua,2023-04-02T16:14:47.000Z
lenilua63,RRatonaRatona,2023-04-02T16:14:45.000Z
lenilua63,bcnencomu,2023-04-02T16:14:45.000Z
lenilua63,Yolanda_Diaz_,2023-04-02T16:14:45.000Z
Carlos92342,ToroenReposo,2023-04-02T16:14:34.000Z
derechacatalana,periodistadigit,2023-04-02T16:14:28.000Z
derechacatalana,PareraEva,2023-04-02T16:14:28.000Z
LuisSeron,GuajeSalvaje,2023-04-02T16:14:28.000Z
derechacatalana,jordisubirana,2023-04-02T16:14:16.000Z
derechacatalana,PareraEva,2023-04-02T16:14:16.000Z
derechacatalana,valents_cat,2023-04-02T16:14:16.000Z
derechacatalana,oscar_benitez_b,2023-04-02T16:14:07.000Z
QuiqueSchenker,Ludvig1973,2023-04-02T16:13:57.000Z
QuiqueSchenker,Esquerra_ERC,2023-04-02T16:13:57.000Z
CruzCoaching,GraaLpez,2023-04-02T16:13:46.000Z
rakelflordeloto,GuajeSalvaje,2023-04-02T16:13:45.000Z
derechacatalana,MiguelMV1984,2023-04-02T16:13:43.000Z
TMDD15,bieitorubido,2023-04-02T16:13:31.000Z
romero85p,PedroOtamendi,2023-04-02T16:13:29.000Z
midimarmot,Cristal530R,2023-04-02T16:13:16.000Z
Nachocortinac,ToroenReposo,2023-04-02T16:13:11.000Z
derechacatalana,elCatalan_es,2023-04-02T16:13:07.000Z
derechacatalana,PareraEva,2023-04-02T16:13:07.000Z
derechacatalana,elCatalan_es,2023-04-02T16:13:07.000Z
derechacatalana,PareraEva,2023-04-02T16:12:57.000Z
derechacatalana,valents_cat,2023-04-02T16:12:57.000Z
rodriguezamorin,ElHuffPost,2023-04-02T16:12:48.000Z
SantBarcelona,helioroque_,2023-04-02T16:12:39.000Z
derechacatalana,valents_cat,2023-04-02T16:12:36.000Z
derechacatalana,GironaJean,2023-04-02T16:12:33.000Z
derechacatalana,valents_cat,2023-04-02T16:12:33.000Z
pablerasnet2,PedroOtamendi,2023-04-02T16:12:32.000Z
derechacatalana,franciscojcoral,2023-04-02T16:12:28.000Z
derechacatalana,Roger_Mateos,2023-04-02T16:12:15.000Z
derechacatalana,ernestmaragall,2023-04-02T16:12:15.000Z
QuiqueSchenker,vagadefam,2023-04-02T16:12:09.000Z
selagel,gabrielrufian,2023-04-02T16:12:04.000Z
selagel,xabiber,2023-04-02T16:12:04.000Z
BONACLES,bonacledius,2023-04-02T16:12:01.000Z
Dante369,ToroenReposo,2023-04-02T16:11:32.000Z
Blackdogbad,GuajeSalvaje,2023-04-02T16:11:31.000Z
SusanaTutusaus,valldasua,2023-04-02T16:11:18.000Z
Fernanfm,PedroOtamendi,2023-04-02T16:10:56.000Z
conchitirrin,AlbanoDante76,2023-04-02T16:10:43.000Z
conchitirrin,AlbanoDante76,2023-04-02T16:10:39.000Z
Marichu321,arrmate1,2023-04-02T16:10:39.000Z
Qdineta,TotBcn,2023-04-02T16:10:34.000Z
cristuli22,ElHuffPost,2023-04-02T16:10:25.000Z
mgd8990,GuajeSalvaje,2023-04-02T16:10:25.000Z
MCZ82793290,Ludvig1973,2023-04-02T16:10:23.000Z
MCZ82793290,Esquerra_ERC,2023-04-02T16:10:23.000Z
BasedCarrillo,helioroque_,2023-04-02T16:10:16.000Z
marianeladj,hugomanchon,2023-04-02T16:10:14.000Z
LeonardoAsensio,PedroOtamendi,2023-04-02T16:10:07.000Z
assumptalba,SergiMaranya,2023-04-02T16:09:54.000Z
assumptalba,AdaColau,2023-04-02T16:09:54.000Z
assumptalba,janetsanz,2023-04-02T16:09:54.000Z
rpradera,hugomanchon,2023-04-02T16:09:50.000Z
merkur1989,ToroenReposo,2023-04-02T16:09:42.000Z
NavarricaE1,GuajeSalvaje,2023-04-02T16:09:41.000Z
68merche1,ToroenReposo,2023-04-02T16:09:32.000Z
AngelMingoAlva1,ToroenReposo,2023-04-02T16:09:17.000Z
Maite82128073,ToroenReposo,2023-04-02T16:09:13.000Z
funciona24,GuajeSalvaje,2023-04-02T16:09:09.000Z
Eltiola45196419,GuajeSalvaje,2023-04-02T16:09:02.000Z
Pepi92320369,tomasrp3_,2023-04-02T16:09:02.000Z
quebonitaes1,GuajeSalvaje,2023-04-02T16:09:00.000Z
miguel28758101,diasasaigonados,2023-04-02T16:08:47.000Z
toni9buceta,PacoEscudero12,2023-04-02T16:08:44.000Z
ave_fenix_CEMI,ToroenReposo,2023-04-02T16:08:00.000Z
SantiMartinez84,GuajeSalvaje,2023-04-02T16:07:56.000Z
MesGrillat,Ludvig1973,2023-04-02T16:07:43.000Z
MesGrillat,Esquerra_ERC,2023-04-02T16:07:43.000Z
vlc_andy,ToroenReposo,2023-04-02T16:07:40.000Z
SanRubiito_18,PedroOtamendi,2023-04-02T16:07:38.000Z
RubenJavier77,ToroenReposo,2023-04-02T16:07:18.000Z
eliocel,GuajeSalvaje,2023-04-02T16:07:02.000Z
MMercedel,ToroenReposo,2023-04-02T16:06:56.000Z
luisma_lopez,Panik81,2023-04-02T16:06:45.000Z
Rafapeix57,ToroenReposo,2023-04-02T16:06:38.000Z
JuanMan74221526,hugomanchon,2023-04-02T16:06:34.000Z
Gara9951Rgg,PabloIglesias,2023-04-02T16:06:31.000Z
rio_vilela,GuajeSalvaje,2023-04-02T16:06:21.000Z
Guillermobh,ToroenReposo,2023-04-02T16:06:00.000Z
raphalvg2,GuajeSalvaje,2023-04-02T16:05:55.000Z
CristinaDior1,bieitorubido,2023-04-02T16:05:46.000Z
Nela44636322,Restreal77,2023-04-02T16:05:45.000Z
versi2009,GuajeSalvaje,2023-04-02T16:04:47.000Z
JLBuenoMendez,GuajeSalvaje,2023-04-02T16:04:33.000Z
Gara9951Rgg,PabloIglesias,2023-04-02T16:04:30.000Z
TaniaCrespo3,pmusifloren,2023-04-02T16:04:22.000Z
TaniaCrespo3,PSOE,2023-04-02T16:04:22.000Z
eldivi9,PedroOtamendi,2023-04-02T16:04:16.000Z
Lajarinagu,ToroenReposo,2023-04-02T16:04:05.000Z
pepinlinares,PedroOtamendi,2023-04-02T16:03:57.000Z
castellanita9,PedroOtamendi,2023-04-02T16:03:55.000Z
PareraEva,oscar_benitez_b,2023-04-02T16:03:38.000Z
Kobo_Daishi835,GuajeSalvaje,2023-04-02T16:03:38.000Z
Brody_es,ToroenReposo,2023-04-02T16:03:17.000Z
Mr_Confles,ToroenReposo,2023-04-02T16:03:14.000Z
PreacherFCB,GuajeSalvaje,2023-04-02T16:03:13.000Z
climentvicens,OnVasBarcelona,2023-04-02T16:03:06.000Z
CHURRIIBORRA,eldebate_com,2023-04-02T16:02:52.000Z
CCPS63,PedroOtamendi,2023-04-02T16:02:33.000Z
AnaPerezMartin,hugomanchon,2023-04-02T16:02:28.000Z
Gins10932050,PedroOtamendi,2023-04-02T16:02:15.000Z
XARLIPIU,Eduardo54812683,2023-04-02T16:01:57.000Z
pedrovillaruri,raquelggc,2023-04-02T16:01:27.000Z
Jabbastation,Ludvig1973,2023-04-02T16:01:26.000Z
Jabbastation,Esquerra_ERC,2023-04-02T16:01:26.000Z
belenpozobarrio,hugomanchon,2023-04-02T16:01:26.000Z
mitarosa22,Cristal530R,2023-04-02T16:01:22.000Z
joseluquelora,ToroenReposo,2023-04-02T16:01:18.000Z
Cuddlefy,ToroenReposo,2023-04-02T16:01:13.000Z
eliocel,GraaLpez,2023-04-02T16:01:10.000Z
jalm_65,eldebate_com,2023-04-02T16:00:53.000Z
sacretoba,Ludvig1973,2023-04-02T16:00:46.000Z
sacretoba,Esquerra_ERC,2023-04-02T16:00:46.000Z
barrufaponent,Eduardo54812683,2023-04-02T16:00:45.000Z
Giralda56,PedroOtamendi,2023-04-02T16:00:13.000Z
barrufaponent,OnVasBarcelona,2023-04-02T15:59:58.000Z
Eugeni_hv,SergiMaranya,2023-04-02T15:59:51.000Z
Eugeni_hv,AdaColau,2023-04-02T15:59:51.000Z
Eugeni_hv,janetsanz,2023-04-02T15:59:51.000Z
sofistasZone,arrmate1,2023-04-02T15:59:39.000Z
guillena3,arrmate1,2023-04-02T15:59:38.000Z
DGom__,ToroenReposo,2023-04-02T15:59:26.000Z
villalongapedro,profewebjmel,2023-04-02T15:59:06.000Z
pphierro59,PedroOtamendi,2023-04-02T15:58:47.000Z
Ant_Garcia_Diaz,ToroenReposo,2023-04-02T15:58:11.000Z
jjavierhm,valents_cat,2023-04-02T15:57:59.000Z
TesTesMiMi,ToroenReposo,2023-04-02T15:57:53.000Z
CIANOWAND,ToroenReposo,2023-04-02T15:57:48.000Z
enmlg1,ToroenReposo,2023-04-02T15:57:44.000Z
Porlalibertad3,elmundoes,2023-04-02T15:57:33.000Z
ElisabethYap,elperiodico,2023-04-02T15:57:21.000Z
ruizlebrusan,ToroenReposo,2023-04-02T15:57:20.000Z
MelindaCatalan,arrmate1,2023-04-02T15:56:54.000Z
castellanita9,ToroenReposo,2023-04-02T15:56:41.000Z
mariantoniaram2,hugomanchon,2023-04-02T15:56:35.000Z
MelindaCatalan,Cristal530R,2023-04-02T15:56:33.000Z
RoserPrG,valldasua,2023-04-02T15:56:22.000Z
XARLIPIU,PacoEscudero12,2023-04-02T15:56:15.000Z
jjavierhm,hugomanchon,2023-04-02T15:56:14.000Z
setepower,ToroenReposo,2023-04-02T15:56:07.000Z
n_bonada,Eduardo54812683,2023-04-02T15:55:51.000Z
ramonlorenzo55,eldebate_com,2023-04-02T15:55:20.000Z
marinolopez3,el_pais,2023-04-02T15:55:14.000Z
xakiu77,ToroenReposo,2023-04-02T15:55:10.000Z
eltrenesvida,eldebate_com,2023-04-02T15:55:09.000Z
ISV_27,PedroOtamendi,2023-04-02T15:55:03.000Z
Avillarrasa,PacoEscudero12,2023-04-02T15:55:01.000Z
lourmendi,bieitorubido,2023-04-02T15:54:39.000Z
marianeladj,ToroenReposo,2023-04-02T15:54:33.000Z
aneshalieli,hugomanchon,2023-04-02T15:54:30.000Z
PepinoPepinill4,PedroOtamendi,2023-04-02T15:54:27.000Z
LesAntonies,Cobi_Bcn,2023-04-02T15:54:22.000Z
qunxita,PacoEscudero12,2023-04-02T15:54:16.000Z
BeaSerraR,hugomanchon,2023-04-02T15:54:13.000Z
omargabrii,ToroenReposo,2023-04-02T15:53:52.000Z
miquelprats5,PacoEscudero12,2023-04-02T15:53:51.000Z
sikdirin,CayetanoElRey,2023-04-02T15:53:38.000Z
isituiter1,PedroOtamendi,2023-04-02T15:53:31.000Z
CarmenRevista,PedroOtamendi,2023-04-02T15:53:09.000Z
magdamateos2,C2Cbcn,2023-04-02T15:53:02.000Z
magdamateos2,MurcianoUn,2023-04-02T15:53:02.000Z
anasanzvi,ToroenReposo,2023-04-02T15:52:57.000Z
tonysanj,ToroenReposo,2023-04-02T15:52:57.000Z
jalm_65,ToroenReposo,2023-04-02T15:52:56.000Z
barrufaponent,PacoEscudero12,2023-04-02T15:51:59.000Z
majemares,Panik81,2023-04-02T15:51:55.000Z
Bernardolobo11,ToroenReposo,2023-04-02T15:51:46.000Z
lechuzeta,ToroenReposo,2023-04-02T15:51:35.000Z
loc_coco,franmacos,2023-04-02T15:51:34.000Z
Davidtrade3,ToroenReposo,2023-04-02T15:50:41.000Z
Faciendo_,ElHuffPost,2023-04-02T15:50:33.000Z
dani_fernandez7,PedroOtamendi,2023-04-02T15:50:27.000Z
JaumeXii70,PacoEscudero12,2023-04-02T15:49:56.000Z
FJespadaafilada,CayetanoElRey,2023-04-02T15:49:00.000Z
moreno2629,Panik81,2023-04-02T15:48:21.000Z
KetiBP,ToroenReposo,2023-04-02T15:48:18.000Z
RocioRocoJose1,Cristal530R,2023-04-02T15:48:12.000Z
tataie__,PacoEscudero12,2023-04-02T15:48:04.000Z
MariaMoroDiaz,arrmate1,2023-04-02T15:47:46.000Z
farandulaESP,ToroenReposo,2023-04-02T15:47:41.000Z
CarlosSans12,EnComu_Podem,2023-04-02T15:47:36.000Z
CarlosSans12,jessicaalbiach,2023-04-02T15:47:36.000Z
CarlosSans12,LluisFalgas,2023-04-02T15:47:36.000Z
Alfonbay,ToroenReposo,2023-04-02T15:47:26.000Z
CalTolla,Cobi_Bcn,2023-04-02T15:47:25.000Z
ManchegoCR1962,ToroenReposo,2023-04-02T15:47:10.000Z
JeanPaulDekany,ToroenReposo,2023-04-02T15:47:10.000Z
ISV_27,ToroenReposo,2023-04-02T15:46:24.000Z
MBSU5,hugomanchon,2023-04-02T15:46:20.000Z
JuliaParejaC,publico_es,2023-04-02T15:46:18.000Z
sietenodiya,Panik81,2023-04-02T15:46:07.000Z
manuel37694526,ToroenReposo,2023-04-02T15:45:51.000Z
AlfredoMPDB,PedroOtamendi,2023-04-02T15:45:46.000Z
FJespadaafilada,ToroenReposo,2023-04-02T15:45:44.000Z
JulioMartnezFo1,ToroenReposo,2023-04-02T15:45:14.000Z
INMA61960471,ToroenReposo,2023-04-02T15:44:55.000Z
JoseARIQUE,ToroenReposo,2023-04-02T15:44:44.000Z
loc_coco,ToroenReposo,2023-04-02T15:44:35.000Z
Gloriagarvelas1,PedroOtamendi,2023-04-02T15:44:18.000Z
diegomelcon,PedroOtamendi,2023-04-02T15:44:12.000Z
mjavilaa,hugomanchon,2023-04-02T15:44:09.000Z
rabiosacalor,PedroOtamendi,2023-04-02T15:44:01.000Z
JOSITO_RETURN,ToroenReposo,2023-04-02T15:43:50.000Z
pilarsevi59,eldiarioes,2023-04-02T15:43:44.000Z
pilarsevi59,iescolar,2023-04-02T15:43:44.000Z
JOSITO_RETURN,Restreal77,2023-04-02T15:43:39.000Z
MaraJos50260648,eldisidenteOK,2023-04-02T15:43:36.000Z
CLoresCat,Ludvig1973,2023-04-02T15:43:31.000Z
CLoresCat,Esquerra_ERC,2023-04-02T15:43:31.000Z
munarriz_perez,ToroenReposo,2023-04-02T15:43:23.000Z
JosMara09071527,Panik81,2023-04-02T15:43:21.000Z
Adera87876205,ToroenReposo,2023-04-02T15:43:14.000Z
Rantxero1,CriticoRebelde,2023-04-02T15:42:46.000Z
pisanchezal,hugomanchon,2023-04-02T15:42:44.000Z
0ct100,ToroenReposo,2023-04-02T15:41:51.000Z
tehubriego,valents_cat,2023-04-02T15:41:44.000Z
malpaso007,PedroOtamendi,2023-04-02T15:41:41.000Z
1979Nati,CayetanoElRey,2023-04-02T15:41:31.000Z
SaenzVarona,eldebate_com,2023-04-02T15:41:23.000Z
IsabelIdeCast14,ToroenReposo,2023-04-02T15:41:13.000Z
JoanLorente9,PacoEscudero12,2023-04-02T15:41:06.000Z
aaronan27550297,PedroOtamendi,2023-04-02T15:40:19.000Z
annamedinaga,hugomanchon,2023-04-02T15:40:18.000Z
marianeladj,PedroOtamendi,2023-04-02T15:39:55.000Z
SrtaShrewd,ToroenReposo,2023-04-02T15:39:49.000Z
jvelascoerro,arrmate1,2023-04-02T15:39:41.000Z
PimPamP63769584,ToroenReposo,2023-04-02T15:39:35.000Z
mirobrigense52,arrmate1,2023-04-02T15:39:29.000Z
Juancarfg,franmacos,2023-04-02T15:39:22.000Z
Cantoalalba,diasasaigonados,2023-04-02T15:39:16.000Z
waldan_rex,PedroOtamendi,2023-04-02T15:39:00.000Z
FarhanaLovazda,ToroenReposo,2023-04-02T15:38:50.000Z
jestradamo,elmundoes,2023-04-02T15:38:38.000Z
FernandoGilSan2,elmundoes,2023-04-02T15:38:38.000Z
JoseAlbax,ToroenReposo,2023-04-02T15:38:31.000Z
Lunadejunio63,franmacos,2023-04-02T15:38:25.000Z
1966Joselito,ToroenReposo,2023-04-02T15:37:47.000Z
ZuluMariG,PedroOtamendi,2023-04-02T15:37:37.000Z
Josenihilista,PedroOtamendi,2023-04-02T15:37:33.000Z
mariathathiana,profewebjmel,2023-04-02T15:37:28.000Z
rakelflordeloto,CayetanoElRey,2023-04-02T15:37:28.000Z
Grace51160615,CayetanoElRey,2023-04-02T15:37:11.000Z
JulioMartnezFo1,Eduardo54812683,2023-04-02T15:37:08.000Z
CarrilVirgilio,tomasrp3_,2023-04-02T15:37:06.000Z
Paloubresoli,Ludvig1973,2023-04-02T15:37:00.000Z
Paloubresoli,Esquerra_ERC,2023-04-02T15:37:00.000Z
arovira1969,SergiMaranya,2023-04-02T15:36:54.000Z
arovira1969,AdaColau,2023-04-02T15:36:54.000Z
arovira1969,janetsanz,2023-04-02T15:36:54.000Z
CoteAngels,Ludvig1973,2023-04-02T15:36:49.000Z
CoteAngels,Esquerra_ERC,2023-04-02T15:36:49.000Z
Vibella27,vagadefam,2023-04-02T15:36:47.000Z
1966Joselito,PedroOtamendi,2023-04-02T15:36:41.000Z
carlesricci1,vagadefam,2023-04-02T15:36:37.000Z
javierparedescz,comuns_info,2023-04-02T15:36:34.000Z
LuisBelgrano,PedroOtamendi,2023-04-02T15:35:35.000Z
FranCuatro,Yolanda_Diaz_,2023-04-02T15:35:25.000Z
EldeLaRegalisia,hugomanchon,2023-04-02T15:35:24.000Z
ManchegoCR1962,franmacos,2023-04-02T15:35:14.000Z
Jo_Herrero,PedroOtamendi,2023-04-02T15:35:08.000Z
darkberna,Ludvig1973,2023-04-02T15:34:38.000Z
darkberna,Esquerra_ERC,2023-04-02T15:34:38.000Z
dapasfarrell,PedroOtamendi,2023-04-02T15:34:37.000Z
reyyita,hugomanchon,2023-04-02T15:34:37.000Z
Depaso7,PedroOtamendi,2023-04-02T15:34:32.000Z
ferferarq,ToroenReposo,2023-04-02T15:34:20.000Z
Marceli42933384,el_pais,2023-04-02T15:33:49.000Z
alcandur,arrmate1,2023-04-02T15:33:48.000Z
catala12345,ERCbcn,2023-04-02T15:33:41.000Z
catala12345,ernestmaragall,2023-04-02T15:33:41.000Z
Disidencia21,Eduardo54812683,2023-04-02T15:33:30.000Z
paulalun,hugomanchon,2023-04-02T15:33:28.000Z
00b922be14374d2,CayetanoElRey,2023-04-02T15:33:17.000Z
valesia2,ToroenReposo,2023-04-02T15:33:15.000Z
CarrilVirgilio,PedroOtamendi,2023-04-02T15:33:10.000Z
sandro_pereyra,MS_Claroqspuede,2023-04-02T15:33:09.000Z
J_VENTURA_58,hugomanchon,2023-04-02T15:32:54.000Z
KVASpain,ElHuffPost,2023-04-02T15:32:52.000Z
victorquevedo02,ToroenReposo,2023-04-02T15:32:51.000Z
Piluccina1,ToroenReposo,2023-04-02T15:32:50.000Z
AlvaroLaporta,PedroOtamendi,2023-04-02T15:32:23.000Z
PepRiera3,TotBcn,2023-04-02T15:32:21.000Z
TrixPat8,CayetanoElRey,2023-04-02T15:32:09.000Z
TrixPat8,sumar,2023-04-02T15:32:09.000Z
TrixPat8,Yolanda_Diaz_,2023-04-02T15:32:09.000Z
reyyita,franmacos,2023-04-02T15:31:59.000Z
aneshalieli,franmacos,2023-04-02T15:31:58.000Z
catala12345,ERCbcn,2023-04-02T15:31:53.000Z
catala12345,ernestmaragall,2023-04-02T15:31:53.000Z
espavilatdetorn,Ludvig1973,2023-04-02T15:31:38.000Z
espavilatdetorn,Esquerra_ERC,2023-04-02T15:31:38.000Z
Vibella27,valldasua,2023-04-02T15:31:32.000Z
Bosquedane,ToroenReposo,2023-04-02T15:31:29.000Z
78esyv,PedroOtamendi,2023-04-02T15:31:15.000Z
arrels63,PacoEscudero12,2023-04-02T15:31:08.000Z
doblel66,ToroenReposo,2023-04-02T15:31:07.000Z
TeresaRomera,ToroenReposo,2023-04-02T15:31:06.000Z
WillyMa38682369,Ludvig1973,2023-04-02T15:30:58.000Z
WillyMa38682369,Esquerra_ERC,2023-04-02T15:30:58.000Z
Valenciano1410,franmacos,2023-04-02T15:30:57.000Z
00b922be14374d2,ToroenReposo,2023-04-02T15:30:52.000Z
josepbatllia,vagadefam,2023-04-02T05:56:05.000Z
slipnegre,vagadefam,2023-04-02T05:55:15.000Z
Vinyaverda,SergiMaranya,2023-04-02T05:55:09.000Z
Vinyaverda,AdaColau,2023-04-02T05:55:09.000Z
Vinyaverda,janetsanz,2023-04-02T05:55:09.000Z
6Clik6,SergiMaranya,2023-04-02T05:54:51.000Z
6Clik6,AdaColau,2023-04-02T05:54:51.000Z
6Clik6,janetsanz,2023-04-02T05:54:51.000Z
JoanRub45406634,vagadefam,2023-04-02T05:54:35.000Z
Jpujolr62,vagadefam,2023-04-02T05:52:04.000Z
jadellamoros,vagadefam,2023-04-02T05:51:26.000Z
lafuente_olga,vagadefam,2023-04-02T05:48:19.000Z
EliaMuoz,Ludvig1973,2023-04-02T05:46:46.000Z
EliaMuoz,Esquerra_ERC,2023-04-02T05:46:46.000Z
pardo_valero,pardo_valero,2023-04-02T05:41:45.000Z
pardo_valero,btvnoticies,2023-04-02T05:41:45.000Z
CarmenDeCarlos,eldebate_com,2023-04-02T05:40:10.000Z
LarusRr,SergiMaranya,2023-04-02T05:39:35.000Z
LarusRr,AdaColau,2023-04-02T05:39:35.000Z
LarusRr,janetsanz,2023-04-02T05:39:35.000Z
botifleries,SergiMaranya,2023-04-02T05:38:22.000Z
botifleries,AdaColau,2023-04-02T05:38:22.000Z
botifleries,janetsanz,2023-04-02T05:38:22.000Z
MIQUELBALLESTE,Ludvig1973,2023-04-02T05:37:33.000Z
MIQUELBALLESTE,Esquerra_ERC,2023-04-02T05:37:33.000Z
pardo_valero,btvnoticies,2023-04-02T05:36:55.000Z
JoanRub45406634,SergiMaranya,2023-04-02T05:36:07.000Z
JoanRub45406634,AdaColau,2023-04-02T05:36:07.000Z
JoanRub45406634,janetsanz,2023-04-02T05:36:07.000Z
bmillat,SergiMaranya,2023-04-02T05:36:03.000Z
bmillat,AdaColau,2023-04-02T05:36:03.000Z
bmillat,janetsanz,2023-04-02T05:36:03.000Z
RexachLzaro,valldasua,2023-04-02T05:35:26.000Z
elmojama4,angelvinashist,2023-04-02T05:35:22.000Z
kiwam74,AlbanoDante76,2023-04-02T05:31:42.000Z
RexachLzaro,SergiMaranya,2023-04-02T05:30:30.000Z
RexachLzaro,AdaColau,2023-04-02T05:30:30.000Z
RexachLzaro,janetsanz,2023-04-02T05:30:30.000Z
joprosg,Ludvig1973,2023-04-02T05:30:13.000Z
joprosg,Esquerra_ERC,2023-04-02T05:30:13.000Z
Requena1939,Ludvig1973,2023-04-02T05:30:02.000Z
Requena1939,Esquerra_ERC,2023-04-02T05:30:02.000Z
dhien_nyak,SergiMaranya,2023-04-02T05:24:11.000Z
dhien_nyak,AdaColau,2023-04-02T05:24:11.000Z
dhien_nyak,janetsanz,2023-04-02T05:24:11.000Z
joachimyana_ana,PareraEva,2023-04-02T05:23:01.000Z
SocFranC,Cobi_Bcn,2023-04-02T05:22:24.000Z
mamenortega,SergiMaranya,2023-04-02T05:16:00.000Z
mamenortega,AdaColau,2023-04-02T05:16:00.000Z
mamenortega,janetsanz,2023-04-02T05:16:00.000Z
Twickers99,PareraEva,2023-04-02T05:08:10.000Z
Twickers99,valents_cat,2023-04-02T05:08:10.000Z
caboixo,SergiMaranya,2023-04-02T05:08:07.000Z
caboixo,AdaColau,2023-04-02T05:08:07.000Z
caboixo,janetsanz,2023-04-02T05:08:07.000Z
curra01,curra01,2023-04-02T05:06:13.000Z
Mascara006,x_oc_r,2023-04-02T05:05:46.000Z
teresasoley,SergiMaranya,2023-04-02T05:04:17.000Z
teresasoley,AdaColau,2023-04-02T05:04:17.000Z
teresasoley,janetsanz,2023-04-02T05:04:17.000Z
Rosa03343378,valldasua,2023-04-02T05:03:50.000Z
mar_lopmed,OnVasBarcelona,2023-04-02T04:55:23.000Z
mar_lopmed,OnVasBarcelona,2023-04-02T04:55:10.000Z
AnnaOrtonya,SergiMaranya,2023-04-02T04:54:56.000Z
AnnaOrtonya,AdaColau,2023-04-02T04:54:56.000Z
AnnaOrtonya,janetsanz,2023-04-02T04:54:56.000Z
calde014,SergiMaranya,2023-04-02T04:48:11.000Z
calde014,AdaColau,2023-04-02T04:48:11.000Z
calde014,janetsanz,2023-04-02T04:48:11.000Z
farta_de_tot,Ludvig1973,2023-04-02T04:34:07.000Z
farta_de_tot,Esquerra_ERC,2023-04-02T04:34:07.000Z
DidacCarreras,Ludvig1973,2023-04-02T04:24:28.000Z
DidacCarreras,Esquerra_ERC,2023-04-02T04:24:28.000Z
Carbo_j,Ludvig1973,2023-04-02T04:21:46.000Z
Carbo_j,Esquerra_ERC,2023-04-02T04:21:46.000Z
Tocatdelala1,Ludvig1973,2023-04-02T04:21:46.000Z
Tocatdelala1,Esquerra_ERC,2023-04-02T04:21:46.000Z
Jordi_Puntcat,SergiMaranya,2023-04-02T04:15:50.000Z
Jordi_Puntcat,AdaColau,2023-04-02T04:15:50.000Z
Jordi_Puntcat,janetsanz,2023-04-02T04:15:50.000Z
MarcelAbbad,SergiMaranya,2023-04-02T04:13:55.000Z
MarcelAbbad,AdaColau,2023-04-02T04:13:55.000Z
MarcelAbbad,janetsanz,2023-04-02T04:13:55.000Z
eltoquilautaru,SergiMaranya,2023-04-02T04:08:11.000Z
eltoquilautaru,AdaColau,2023-04-02T04:08:11.000Z
eltoquilautaru,janetsanz,2023-04-02T04:08:11.000Z
jcarmonae,Ludvig1973,2023-04-02T03:56:17.000Z
jcarmonae,Esquerra_ERC,2023-04-02T03:56:17.000Z
MJR5762,SergiMaranya,2023-04-02T03:48:53.000Z
MJR5762,AdaColau,2023-04-02T03:48:53.000Z
MJR5762,janetsanz,2023-04-02T03:48:53.000Z
manelmed54,SergiMaranya,2023-04-02T03:43:39.000Z
manelmed54,AdaColau,2023-04-02T03:43:39.000Z
manelmed54,janetsanz,2023-04-02T03:43:39.000Z
Rita61478726,Ludvig1973,2023-04-02T03:35:02.000Z
Rita61478726,Esquerra_ERC,2023-04-02T03:35:02.000Z
Santifono,Ludvig1973,2023-04-02T03:34:40.000Z
Santifono,Esquerra_ERC,2023-04-02T03:34:40.000Z
AJR6006,SergiMaranya,2023-04-02T03:30:39.000Z
AJR6006,AdaColau,2023-04-02T03:30:39.000Z
AJR6006,janetsanz,2023-04-02T03:30:39.000Z
PalmaNeus,Rincewindcat,2023-04-02T03:30:17.000Z
IrmadelAguila1,DelaPuenteJuan,2023-04-02T03:12:00.000Z
jopirov,Ludvig1973,2023-04-02T03:03:29.000Z
jopirov,Esquerra_ERC,2023-04-02T03:03:29.000Z
Marsalamar,OnVasBarcelona,2023-04-02T02:44:59.000Z
enspixenalacara,SergiMaranya,2023-04-02T02:42:53.000Z
enspixenalacara,AdaColau,2023-04-02T02:42:53.000Z
enspixenalacara,janetsanz,2023-04-02T02:42:53.000Z
espana_tarzan,BalbontinCas,2023-04-02T02:36:44.000Z
pedrodegavamar,PareraEva,2023-04-02T02:25:09.000Z
pedrodegavamar,valents_cat,2023-04-02T02:25:09.000Z
xavitus13,Ludvig1973,2023-04-02T02:16:42.000Z
xavitus13,Esquerra_ERC,2023-04-02T02:16:42.000Z
Montser42153162,valldasua,2023-04-02T02:12:11.000Z
jaumeroldos,valldasua,2023-04-02T02:10:09.000Z
mmontesdorado,valldasua,2023-04-02T02:06:56.000Z
jordiperezolle,AlbanoDante76,2023-04-02T02:00:21.000Z
J_OlivaOficial,SergiMaranya,2023-04-02T01:56:58.000Z
J_OlivaOficial,AdaColau,2023-04-02T01:56:58.000Z
J_OlivaOficial,janetsanz,2023-04-02T01:56:58.000Z
mmontesdorado,OnVasBarcelona,2023-04-02T01:56:47.000Z
